RPS,Ion,,Expected downtime (days),,,,,,,,,Ion,RPS,Expected downtime (days),Availability,,,
s_parts=36,s_parts=0,1.01E+07,10057.33883,,,,,,,,,0,36,10057.33883,31.11%,,,
s_parts=30,s_parts=1,1.01E+07,10104.78384,,,,,,,,,1,30,10104.78384,30.79%,,,
s_parts=35,s_parts=0,1.02E+07,10153.83532,,,,,,,,,0,35,10153.83532,30.45%,,,
s_parts=29,s_parts=10,1.02E+07,10182.133,,,,,,,,,10,29,10182.133,30.26%,,,
s_parts=29,s_parts=9,1.02E+07,10182.133,,,,,,,,,9,29,10182.133,30.26%,,,
s_parts=29,s_parts=8,1.02E+07,10182.133,,,,,,,,,8,29,10182.133,30.26%,,,
s_parts=29,s_parts=7,1.02E+07,10182.133,,,,,,,,,7,29,10182.133,30.26%,,,
s_parts=29,s_parts=6,1.02E+07,10182.13304,,,,,,,,,6,29,10182.13304,30.26%,,,
s_parts=29,s_parts=5,1.02E+07,10182.13378,,,,,,,,,5,29,10182.13378,30.26%,,,
s_parts=29,s_parts=4,1.02E+07,10182.14904,,,,,,,,,4,29,10182.14904,30.26%,,,
s_parts=29,s_parts=3,1.02E+07,10182.42292,,,,,,,,,3,29,10182.42292,30.26%,,,
s_parts=29,s_parts=2,1.02E+07,10186.62031,,,,,,,,,2,29,10186.62031,30.23%,,,
s_parts=29,s_parts=1,1.02E+07,10239.46217,,,,,,,,,1,29,10239.46217,29.87%,,,
s_parts=34,s_parts=0,1.03E+07,10251.34545,,,,,,,,,0,34,10251.34545,29.79%,,,
s_parts=28,s_parts=10,1.03E+07,10322.48198,,,,,,,,,10,28,10322.48198,29.30%,,,
s_parts=28,s_parts=9,1.03E+07,10322.48198,,,,,,,,,9,28,10322.48198,29.30%,,,
s_parts=28,s_parts=8,1.03E+07,10322.48198,,,,,,,,,8,28,10322.48198,29.30%,,,
s_parts=28,s_parts=7,1.03E+07,10322.48198,,,,,,,,,7,28,10322.48198,29.30%,,,
s_parts=28,s_parts=6,1.03E+07,10322.48201,,,,,,,,,6,28,10322.48201,29.30%,,,
s_parts=28,s_parts=5,1.03E+07,10322.4826,,,,,,,,,5,28,10322.4826,29.30%,,,
s_parts=28,s_parts=4,1.03E+07,10322.49522,,,,,,,,,4,28,10322.49522,29.30%,,,
s_parts=28,s_parts=3,1.03E+07,10322.72886,,,,,,,,,3,28,10322.72886,29.30%,,,
s_parts=28,s_parts=2,1.03E+07,10326.42472,,,,,,,,,2,28,10326.42472,29.27%,,,
s_parts=33,s_parts=0,1.03E+07,10349.87986,,,,,,,,,0,33,10349.87986,29.11%,,,
s_parts=28,s_parts=1,1.04E+07,10374.4753,,,,,,,,,1,28,10374.4753,28.94%,,,
s_parts=32,s_parts=0,1.04E+07,10449.4493,,,,,,,,,0,32,10449.4493,28.43%,,,
s_parts=27,s_parts=10,1.05E+07,10462.83273,,,,,,,,,10,27,10462.83273,28.34%,,,
s_parts=27,s_parts=9,1.05E+07,10462.83273,,,,,,,,,9,27,10462.83273,28.34%,,,
s_parts=27,s_parts=8,1.05E+07,10462.83273,,,,,,,,,8,27,10462.83273,28.34%,,,
s_parts=27,s_parts=7,1.05E+07,10462.83273,,,,,,,,,7,27,10462.83273,28.34%,,,
s_parts=27,s_parts=6,1.05E+07,10462.83275,,,,,,,,,6,27,10462.83275,28.34%,,,
s_parts=27,s_parts=5,1.05E+07,10462.83322,,,,,,,,,5,27,10462.83322,28.34%,,,
s_parts=27,s_parts=4,1.05E+07,10462.84358,,,,,,,,,4,27,10462.84358,28.34%,,,
s_parts=27,s_parts=3,1.05E+07,10463.04174,,,,,,,,,3,27,10463.04174,28.34%,,,
s_parts=27,s_parts=2,1.05E+07,10466.28057,,,,,,,,,2,27,10466.28057,28.31%,,,
s_parts=27,s_parts=1,1.05E+07,10509.81541,,,,,,,,,1,27,10509.81541,28.01%,,,
s_parts=31,s_parts=0,1.06E+07,10550.06465,,,,,,,,,0,31,10550.06465,27.74%,,,
s_parts=26,s_parts=10,1.06E+07,10603.18524,,,,,,,,,10,26,10603.18524,27.38%,,,
s_parts=26,s_parts=9,1.06E+07,10603.18524,,,,,,,,,9,26,10603.18524,27.38%,,,
s_parts=26,s_parts=8,1.06E+07,10603.18524,,,,,,,,,8,26,10603.18524,27.38%,,,
s_parts=26,s_parts=7,1.06E+07,10603.18524,,,,,,,,,7,26,10603.18524,27.38%,,,
s_parts=26,s_parts=6,1.06E+07,10603.18526,,,,,,,,,6,26,10603.18526,27.38%,,,
s_parts=26,s_parts=5,1.06E+07,10603.18563,,,,,,,,,5,26,10603.18563,27.38%,,,
s_parts=26,s_parts=4,1.06E+07,10603.19408,,,,,,,,,4,26,10603.19408,27.38%,,,
s_parts=26,s_parts=3,1.06E+07,10603.3611,,,,,,,,,3,26,10603.3611,27.37%,,,
s_parts=26,s_parts=2,1.06E+07,10606.18497,,,,,,,,,2,26,10606.18497,27.35%,,,
s_parts=26,s_parts=1,1.06E+07,10645.47448,,,,,,,,,1,26,10645.47448,27.09%,,,
s_parts=30,s_parts=0,1.07E+07,10651.7369,,,,,,,,,0,30,10651.7369,27.04%,,,
s_parts=25,s_parts=10,1.07E+07,10743.53953,,,,,,,,,10,25,10743.53953,26.41%,,,
s_parts=25,s_parts=9,1.07E+07,10743.53953,,,,,,,,,9,25,10743.53953,26.41%,,,
s_parts=25,s_parts=8,1.07E+07,10743.53953,,,,,,,,,8,25,10743.53953,26.41%,,,
s_parts=25,s_parts=7,1.07E+07,10743.53953,,,,,,,,,7,25,10743.53953,26.41%,,,
s_parts=25,s_parts=6,1.07E+07,10743.53954,,,,,,,,,6,25,10743.53954,26.41%,,,
s_parts=25,s_parts=5,1.07E+07,10743.53983,,,,,,,,,5,25,10743.53983,26.41%,,,
s_parts=25,s_parts=4,1.07E+07,10743.54667,,,,,,,,,4,25,10743.54667,26.41%,,,
s_parts=25,s_parts=3,1.07E+07,10743.6865,,,,,,,,,3,25,10743.6865,26.41%,,,
s_parts=25,s_parts=2,1.07E+07,10746.13511,,,,,,,,,2,25,10746.13511,26.40%,,,
s_parts=29,s_parts=0,1.08E+07,10754.47715,,,,,,,,,0,29,10754.47715,26.34%,,,
s_parts=25,s_parts=1,1.08E+07,10781.44427,,,,,,,,,1,25,10781.44427,26.15%,,,
s_parts=28,s_parts=0,1.09E+07,10858.29662,,,,,,,,,0,28,10858.29662,25.63%,,,
s_parts=24,s_parts=10,1.09E+07,10883.89558,,,,,,,,,10,24,10883.89558,25.45%,,,
s_parts=24,s_parts=9,1.09E+07,10883.89558,,,,,,,,,9,24,10883.89558,25.45%,,,
s_parts=24,s_parts=8,1.09E+07,10883.89558,,,,,,,,,8,24,10883.89558,25.45%,,,
s_parts=24,s_parts=7,1.09E+07,10883.89558,,,,,,,,,7,24,10883.89558,25.45%,,,
s_parts=24,s_parts=6,1.09E+07,10883.89559,,,,,,,,,6,24,10883.89559,25.45%,,,
s_parts=24,s_parts=5,1.09E+07,10883.89582,,,,,,,,,5,24,10883.89582,25.45%,,,
s_parts=24,s_parts=4,1.09E+07,10883.9013,,,,,,,,,4,24,10883.9013,25.45%,,,
s_parts=24,s_parts=3,1.09E+07,10884.01753,,,,,,,,,3,24,10884.01753,25.45%,,,
s_parts=24,s_parts=2,1.09E+07,10886.12823,,,,,,,,,2,24,10886.12823,25.44%,,,
s_parts=24,s_parts=1,1.09E+07,10917.71634,,,,,,,,,1,24,10917.71634,25.22%,,,
s_parts=27,s_parts=0,1.10E+07,10963.20664,,,,,,,,,0,27,10963.20664,24.91%,,,
s_parts=23,s_parts=10,1.10E+07,11024.2534,,,,,,,,,10,23,11024.2534,24.49%,,,
s_parts=23,s_parts=9,1.10E+07,11024.2534,,,,,,,,,9,23,11024.2534,24.49%,,,
s_parts=23,s_parts=8,1.10E+07,11024.2534,,,,,,,,,8,23,11024.2534,24.49%,,,
s_parts=23,s_parts=7,1.10E+07,11024.2534,,,,,,,,,7,23,11024.2534,24.49%,,,
s_parts=23,s_parts=6,1.10E+07,11024.25341,,,,,,,,,6,23,11024.25341,24.49%,,,
s_parts=23,s_parts=5,1.10E+07,11024.25358,,,,,,,,,5,23,11024.25358,24.49%,,,
s_parts=23,s_parts=4,1.10E+07,11024.25794,,,,,,,,,4,23,11024.25794,24.49%,,,
s_parts=23,s_parts=3,1.10E+07,11024.35381,,,,,,,,,3,23,11024.35381,24.49%,,,
s_parts=23,s_parts=2,1.10E+07,11026.16162,,,,,,,,,2,23,11026.16162,24.48%,,,
s_parts=23,s_parts=1,1.11E+07,11054.28204,,,,,,,,,1,23,11054.28204,24.29%,,,
s_parts=26,s_parts=0,1.11E+07,11069.21867,,,,,,,,,0,26,11069.21867,24.18%,,,
s_parts=22,s_parts=10,1.12E+07,11164.61299,,,,,,,,,10,22,11164.61299,23.53%,,,
s_parts=22,s_parts=9,1.12E+07,11164.61299,,,,,,,,,9,22,11164.61299,23.53%,,,
s_parts=22,s_parts=8,1.12E+07,11164.61299,,,,,,,,,8,22,11164.61299,23.53%,,,
s_parts=22,s_parts=7,1.12E+07,11164.61299,,,,,,,,,7,22,11164.61299,23.53%,,,
s_parts=22,s_parts=6,1.12E+07,11164.613,,,,,,,,,6,22,11164.613,23.53%,,,
s_parts=22,s_parts=5,1.12E+07,11164.61313,,,,,,,,,5,22,11164.61313,23.53%,,,
s_parts=22,s_parts=4,1.12E+07,11164.61656,,,,,,,,,4,22,11164.61656,23.53%,,,
s_parts=22,s_parts=3,1.12E+07,11164.69496,,,,,,,,,3,22,11164.69496,23.53%,,,
s_parts=22,s_parts=2,1.12E+07,11166.23264,,,,,,,,,2,22,11166.23264,23.52%,,,
s_parts=25,s_parts=0,1.12E+07,11176.34428,,,,,,,,,0,25,11176.34428,23.45%,,,
s_parts=22,s_parts=1,1.12E+07,11191.1325,,,,,,,,,1,22,11191.1325,23.35%,,,
s_parts=24,s_parts=0,1.13E+07,11284.59518,,,,,,,,,0,24,11284.59518,22.71%,,,
s_parts=21,s_parts=10,1.13E+07,11304.97436,,,,,,,,,10,21,11304.97436,22.57%,,,
s_parts=21,s_parts=9,1.13E+07,11304.97436,,,,,,,,,9,21,11304.97436,22.57%,,,
s_parts=21,s_parts=8,1.13E+07,11304.97436,,,,,,,,,8,21,11304.97436,22.57%,,,
s_parts=21,s_parts=7,1.13E+07,11304.97436,,,,,,,,,7,21,11304.97436,22.57%,,,
s_parts=21,s_parts=6,1.13E+07,11304.97436,,,,,,,,,6,21,11304.97436,22.57%,,,
s_parts=21,s_parts=5,1.13E+07,11304.97446,,,,,,,,,5,21,11304.97446,22.57%,,,
s_parts=21,s_parts=4,1.13E+07,11304.97713,,,,,,,,,4,21,11304.97713,22.57%,,,
s_parts=21,s_parts=3,1.13E+07,11305.04066,,,,,,,,,3,21,11305.04066,22.57%,,,
s_parts=21,s_parts=2,1.13E+07,11306.33871,,,,,,,,,2,21,11306.33871,22.56%,,,
s_parts=21,s_parts=1,1.13E+07,11328.25864,,,,,,,,,1,21,11328.25864,22.41%,,,
s_parts=23,s_parts=0,1.14E+07,11393.98318,,,,,,,,,0,23,11393.98318,21.96%,,,
s_parts=20,s_parts=10,1.14E+07,11445.33749,,,,,,,,,10,20,11445.33749,21.61%,,,
s_parts=20,s_parts=9,1.14E+07,11445.33749,,,,,,,,,9,20,11445.33749,21.61%,,,
s_parts=20,s_parts=8,1.14E+07,11445.33749,,,,,,,,,8,20,11445.33749,21.61%,,,
s_parts=20,s_parts=7,1.14E+07,11445.33749,,,,,,,,,7,20,11445.33749,21.61%,,,
s_parts=20,s_parts=6,1.14E+07,11445.33749,,,,,,,,,6,20,11445.33749,21.61%,,,
s_parts=20,s_parts=5,1.14E+07,11445.33756,,,,,,,,,5,20,11445.33756,21.61%,,,
s_parts=20,s_parts=4,1.14E+07,11445.33962,,,,,,,,,4,20,11445.33962,21.61%,,,
s_parts=20,s_parts=3,1.14E+07,11445.39059,,,,,,,,,3,20,11445.39059,21.61%,,,
s_parts=20,s_parts=2,1.14E+07,11446.47732,,,,,,,,,2,20,11446.47732,21.60%,,,
s_parts=20,s_parts=1,1.15E+07,11465.65114,,,,,,,,,1,20,11465.65114,21.47%,,,
s_parts=22,s_parts=0,1.15E+07,11504.52023,,,,,,,,,0,22,11504.52023,21.20%,,,
s_parts=19,s_parts=10,1.16E+07,11585.70239,,,,,,,,,10,19,11585.70239,20.65%,,,
s_parts=19,s_parts=9,1.16E+07,11585.70239,,,,,,,,,9,19,11585.70239,20.65%,,,
s_parts=19,s_parts=8,1.16E+07,11585.70239,,,,,,,,,8,19,11585.70239,20.65%,,,
s_parts=19,s_parts=7,1.16E+07,11585.70239,,,,,,,,,7,19,11585.70239,20.65%,,,
s_parts=19,s_parts=6,1.16E+07,11585.70239,,,,,,,,,6,19,11585.70239,20.65%,,,
s_parts=19,s_parts=5,1.16E+07,11585.70244,,,,,,,,,5,19,11585.70244,20.65%,,,
s_parts=19,s_parts=4,1.16E+07,11585.704,,,,,,,,,4,19,11585.704,20.65%,,,
s_parts=19,s_parts=3,1.16E+07,11585.74445,,,,,,,,,3,19,11585.74445,20.65%,,,
s_parts=19,s_parts=2,1.16E+07,11586.64605,,,,,,,,,2,19,11586.64605,20.64%,,,
s_parts=19,s_parts=1,1.16E+07,11603.30047,,,,,,,,,1,19,11603.30047,20.53%,,,
s_parts=21,s_parts=0,1.16E+07,11616.21839,,,,,,,,,0,21,11616.21839,20.44%,,,
s_parts=18,s_parts=10,1.17E+07,11726.06906,,,,,,,,,10,18,11726.06906,19.68%,,,
s_parts=18,s_parts=9,1.17E+07,11726.06906,,,,,,,,,9,18,11726.06906,19.68%,,,
s_parts=18,s_parts=8,1.17E+07,11726.06906,,,,,,,,,8,18,11726.06906,19.68%,,,
s_parts=18,s_parts=7,1.17E+07,11726.06906,,,,,,,,,7,18,11726.06906,19.68%,,,
s_parts=18,s_parts=6,1.17E+07,11726.06906,,,,,,,,,6,18,11726.06906,19.68%,,,
s_parts=18,s_parts=5,1.17E+07,11726.0691,,,,,,,,,5,18,11726.0691,19.68%,,,
s_parts=18,s_parts=4,1.17E+07,11726.07027,,,,,,,,,4,18,11726.07027,19.68%,,,
s_parts=18,s_parts=3,1.17E+07,11726.10197,,,,,,,,,3,18,11726.10197,19.68%,,,
s_parts=18,s_parts=2,1.17E+07,11726.84253,,,,,,,,,2,18,11726.84253,19.68%,,,
s_parts=20,s_parts=0,1.17E+07,11729.08987,,,,,,,,,0,20,11729.08987,19.66%,,,
s_parts=18,s_parts=1,1.17E+07,11741.19687,,,,,,,,,1,18,11741.19687,19.58%,,,
s_parts=19,s_parts=0,1.18E+07,11843.14699,,,,,,,,,0,19,11843.14699,18.88%,,,
s_parts=17,s_parts=10,1.19E+07,11866.4375,,,,,,,,,10,17,11866.4375,18.72%,,,
s_parts=17,s_parts=9,1.19E+07,11866.4375,,,,,,,,,9,17,11866.4375,18.72%,,,
s_parts=17,s_parts=8,1.19E+07,11866.4375,,,,,,,,,8,17,11866.4375,18.72%,,,
s_parts=17,s_parts=7,1.19E+07,11866.4375,,,,,,,,,7,17,11866.4375,18.72%,,,
s_parts=17,s_parts=6,1.19E+07,11866.4375,,,,,,,,,6,17,11866.4375,18.72%,,,
s_parts=17,s_parts=5,1.19E+07,11866.43752,,,,,,,,,5,17,11866.43752,18.72%,,,
s_parts=17,s_parts=4,1.19E+07,11866.43839,,,,,,,,,4,17,11866.43839,18.72%,,,
s_parts=17,s_parts=3,1.19E+07,11866.46291,,,,,,,,,3,17,11866.46291,18.72%,,,
s_parts=17,s_parts=2,1.19E+07,11867.06447,,,,,,,,,2,17,11867.06447,18.72%,,,
s_parts=17,s_parts=1,1.19E+07,11879.33034,,,,,,,,,1,17,11879.33034,18.63%,,,
s_parts=18,s_parts=0,1.20E+07,11958.4022,,,,,,,,,0,18,11958.4022,18.09%,,,
s_parts=16,s_parts=10,1.20E+07,12006.8077,,,,,,,,,10,16,12006.8077,17.76%,,,
s_parts=16,s_parts=9,1.20E+07,12006.8077,,,,,,,,,9,16,12006.8077,17.76%,,,
s_parts=16,s_parts=8,1.20E+07,12006.8077,,,,,,,,,8,16,12006.8077,17.76%,,,
s_parts=16,s_parts=7,1.20E+07,12006.8077,,,,,,,,,7,16,12006.8077,17.76%,,,
s_parts=16,s_parts=6,1.20E+07,12006.8077,,,,,,,,,6,16,12006.8077,17.76%,,,
s_parts=16,s_parts=5,1.20E+07,12006.80772,,,,,,,,,5,16,12006.80772,17.76%,,,
s_parts=16,s_parts=4,1.20E+07,12006.80835,,,,,,,,,4,16,12006.80835,17.76%,,,
s_parts=16,s_parts=3,1.20E+07,12006.82703,,,,,,,,,3,16,12006.82703,17.76%,,,
s_parts=16,s_parts=2,1.20E+07,12007.30968,,,,,,,,,2,16,12007.30968,17.76%,,,
s_parts=16,s_parts=1,1.20E+07,12017.69065,,,,,,,,,1,16,12017.69065,17.69%,,,
s_parts=17,s_parts=0,1.21E+07,12074.86809,,,,,,,,,0,17,12074.86809,17.30%,,,
s_parts=15,s_parts=10,1.21E+07,12147.17968,,,,,,,,,10,15,12147.17968,16.80%,,,
s_parts=15,s_parts=9,1.21E+07,12147.17968,,,,,,,,,9,15,12147.17968,16.80%,,,
s_parts=15,s_parts=8,1.21E+07,12147.17968,,,,,,,,,8,15,12147.17968,16.80%,,,
s_parts=15,s_parts=7,1.21E+07,12147.17968,,,,,,,,,7,15,12147.17968,16.80%,,,
s_parts=15,s_parts=6,1.21E+07,12147.17968,,,,,,,,,6,15,12147.17968,16.80%,,,
s_parts=15,s_parts=5,1.21E+07,12147.17969,,,,,,,,,5,15,12147.17969,16.80%,,,
s_parts=15,s_parts=4,1.21E+07,12147.18014,,,,,,,,,4,15,12147.18014,16.80%,,,
s_parts=15,s_parts=3,1.21E+07,12147.19414,,,,,,,,,3,15,12147.19414,16.80%,,,
s_parts=15,s_parts=2,1.21E+07,12147.57605,,,,,,,,,2,15,12147.57605,16.80%,,,
s_parts=15,s_parts=1,1.22E+07,12156.26731,,,,,,,,,1,15,12156.26731,16.74%,,,
s_parts=16,s_parts=0,1.22E+07,12192.55737,,,,,,,,,0,16,12192.55737,16.49%,,,
s_parts=14,s_parts=10,1.23E+07,12287.55343,,,,,,,,,10,14,12287.55343,15.84%,,,
s_parts=14,s_parts=9,1.23E+07,12287.55343,,,,,,,,,9,14,12287.55343,15.84%,,,
s_parts=14,s_parts=8,1.23E+07,12287.55343,,,,,,,,,8,14,12287.55343,15.84%,,,
s_parts=14,s_parts=7,1.23E+07,12287.55343,,,,,,,,,7,14,12287.55343,15.84%,,,
s_parts=14,s_parts=6,1.23E+07,12287.55343,,,,,,,,,6,14,12287.55343,15.84%,,,
s_parts=14,s_parts=5,1.23E+07,12287.55344,,,,,,,,,5,14,12287.55344,15.84%,,,
s_parts=14,s_parts=4,1.23E+07,12287.55375,,,,,,,,,4,14,12287.55375,15.84%,,,
s_parts=14,s_parts=3,1.23E+07,12287.56404,,,,,,,,,3,14,12287.56404,15.84%,,,
s_parts=14,s_parts=2,1.23E+07,12287.86153,,,,,,,,,2,14,12287.86153,15.84%,,,
s_parts=14,s_parts=1,1.23E+07,12295.0496,,,,,,,,,1,14,12295.0496,15.79%,,,
s_parts=15,s_parts=0,1.23E+07,12311.4829,,,,,,,,,0,15,12311.4829,15.67%,,,
s_parts=13,s_parts=9,1.24E+07,12427.92895,,,,,,,,,9,13,12427.92895,14.88%,,,
s_parts=13,s_parts=10,1.24E+07,12427.92895,,,,,,,,,10,13,12427.92895,14.88%,,,
s_parts=13,s_parts=8,1.24E+07,12427.92895,,,,,,,,,8,13,12427.92895,14.88%,,,
s_parts=13,s_parts=7,1.24E+07,12427.92895,,,,,,,,,7,13,12427.92895,14.88%,,,
s_parts=13,s_parts=6,1.24E+07,12427.92895,,,,,,,,,6,13,12427.92895,14.88%,,,
s_parts=13,s_parts=5,1.24E+07,12427.92895,,,,,,,,,5,13,12427.92895,14.88%,,,
s_parts=13,s_parts=4,1.24E+07,12427.92916,,,,,,,,,4,13,12427.92916,14.88%,,,
s_parts=13,s_parts=3,1.24E+07,12427.93657,,,,,,,,,3,13,12427.93657,14.88%,,,
s_parts=13,s_parts=2,1.24E+07,12428.1642,,,,,,,,,2,13,12428.1642,14.88%,,,
s_parts=14,s_parts=0,1.24E+07,12431.65767,,,,,,,,,0,14,12431.65767,14.85%,,,
s_parts=13,s_parts=1,1.24E+07,12434.02657,,,,,,,,,1,13,12434.02657,14.84%,,,
s_parts=13,s_parts=0,1.26E+07,12553.09479,,,,,,,,,0,13,12553.09479,14.02%,,,
s_parts=12,s_parts=10,1.26E+07,12568.30623,,,,,,,,,10,12,12568.30623,13.92%,,,
s_parts=12,s_parts=9,1.26E+07,12568.30623,,,,,,,,,9,12,12568.30623,13.92%,,,
s_parts=12,s_parts=8,1.26E+07,12568.30623,,,,,,,,,8,12,12568.30623,13.92%,,,
s_parts=12,s_parts=7,1.26E+07,12568.30623,,,,,,,,,7,12,12568.30623,13.92%,,,
s_parts=12,s_parts=6,1.26E+07,12568.30623,,,,,,,,,6,12,12568.30623,13.92%,,,
s_parts=12,s_parts=5,1.26E+07,12568.30624,,,,,,,,,5,12,12568.30624,13.92%,,,
s_parts=12,s_parts=4,1.26E+07,12568.30637,,,,,,,,,4,12,12568.30637,13.92%,,,
s_parts=12,s_parts=3,1.26E+07,12568.31158,,,,,,,,,3,12,12568.31158,13.92%,,,
s_parts=12,s_parts=2,1.26E+07,12568.48222,,,,,,,,,2,12,12568.48222,13.91%,,,
s_parts=12,s_parts=1,1.26E+07,12573.18697,,,,,,,,,1,12,12573.18697,13.88%,,,
s_parts=12,s_parts=0,1.27E+07,12675.80752,,,,,,,,,0,12,12675.80752,13.18%,,,
s_parts=11,s_parts=9,1.27E+07,12708.68529,,,,,,,,,9,11,12708.68529,12.95%,,,
s_parts=11,s_parts=10,1.27E+07,12708.68529,,,,,,,,,10,11,12708.68529,12.95%,,,
s_parts=11,s_parts=8,1.27E+07,12708.68529,,,,,,,,,8,11,12708.68529,12.95%,,,
s_parts=11,s_parts=7,1.27E+07,12708.68529,,,,,,,,,7,11,12708.68529,12.95%,,,
s_parts=11,s_parts=6,1.27E+07,12708.68529,,,,,,,,,6,11,12708.68529,12.95%,,,
s_parts=11,s_parts=5,1.27E+07,12708.68529,,,,,,,,,5,11,12708.68529,12.95%,,,
s_parts=11,s_parts=4,1.27E+07,12708.68538,,,,,,,,,4,11,12708.68538,12.95%,,,
s_parts=11,s_parts=3,1.27E+07,12708.68893,,,,,,,,,3,11,12708.68893,12.95%,,,
s_parts=11,s_parts=2,1.27E+07,12708.81383,,,,,,,,,2,11,12708.81383,12.95%,,,
s_parts=11,s_parts=1,1.27E+07,12712.51934,,,,,,,,,1,11,12712.51934,12.93%,,,
s_parts=11,s_parts=0,1.28E+07,12799.80927,,,,,,,,,0,11,12799.80927,12.33%,,,
s_parts=10,s_parts=9,1.28E+07,12849.06611,,,,,,,,,9,10,12849.06611,11.99%,,,
s_parts=10,s_parts=10,1.28E+07,12849.06611,,,,,,,,,10,10,12849.06611,11.99%,,,
s_parts=10,s_parts=8,1.28E+07,12849.06611,,,,,,,,,8,10,12849.06611,11.99%,,,
s_parts=10,s_parts=7,1.28E+07,12849.06611,,,,,,,,,7,10,12849.06611,11.99%,,,
s_parts=10,s_parts=6,1.28E+07,12849.06611,,,,,,,,,6,10,12849.06611,11.99%,,,
s_parts=10,s_parts=5,1.28E+07,12849.06611,,,,,,,,,5,10,12849.06611,11.99%,,,
s_parts=10,s_parts=4,1.28E+07,12849.06617,,,,,,,,,4,10,12849.06617,11.99%,,,
s_parts=10,s_parts=3,1.28E+07,12849.06852,,,,,,,,,3,10,12849.06852,11.99%,,,
s_parts=10,s_parts=2,1.28E+07,12849.15741,,,,,,,,,2,10,12849.15741,11.99%,,,
s_parts=10,s_parts=1,1.29E+07,12852.01192,,,,,,,,,1,10,12852.01192,11.97%,,,
s_parts=10,s_parts=0,1.29E+07,12925.11358,,,,,,,,,0,10,12925.11358,11.47%,,,
s_parts=9,s_parts=9,1.30E+07,12989.44871,,,,,,,,,9,9,12989.44871,11.03%,,,
s_parts=9,s_parts=10,1.30E+07,12989.44871,,,,,,,,,10,9,12989.44871,11.03%,,,
s_parts=9,s_parts=8,1.30E+07,12989.44871,,,,,,,,,8,9,12989.44871,11.03%,,,
s_parts=9,s_parts=7,1.30E+07,12989.44871,,,,,,,,,7,9,12989.44871,11.03%,,,
s_parts=9,s_parts=6,1.30E+07,12989.44871,,,,,,,,,6,9,12989.44871,11.03%,,,
s_parts=9,s_parts=5,1.30E+07,12989.44871,,,,,,,,,5,9,12989.44871,11.03%,,,
s_parts=9,s_parts=4,1.30E+07,12989.44874,,,,,,,,,4,9,12989.44874,11.03%,,,
s_parts=9,s_parts=3,1.30E+07,12989.45023,,,,,,,,,3,9,12989.45023,11.03%,,,
s_parts=9,s_parts=2,1.30E+07,12989.51142,,,,,,,,,2,9,12989.51142,11.03%,,,
s_parts=9,s_parts=1,1.30E+07,12991.65272,,,,,,,,,1,9,12991.65272,11.02%,,,
s_parts=9,s_parts=0,1.31E+07,13051.73412,,,,,,,,,0,9,13051.73412,10.60%,,,
s_parts=8,s_parts=8,1.31E+07,13129.83307,,,,,,,,,8,8,13129.83307,10.07%,,,
s_parts=8,s_parts=9,1.31E+07,13129.83307,,,,,,,,,9,8,13129.83307,10.07%,,,
s_parts=8,s_parts=10,1.31E+07,13129.83307,,,,,,,,,10,8,13129.83307,10.07%,,,
s_parts=8,s_parts=7,1.31E+07,13129.83307,,,,,,,,,7,8,13129.83307,10.07%,,,
s_parts=8,s_parts=6,1.31E+07,13129.83307,,,,,,,,,6,8,13129.83307,10.07%,,,
s_parts=8,s_parts=5,1.31E+07,13129.83307,,,,,,,,,5,8,13129.83307,10.07%,,,
s_parts=8,s_parts=4,1.31E+07,13129.83309,,,,,,,,,4,8,13129.83309,10.07%,,,
s_parts=8,s_parts=3,1.31E+07,13129.83399,,,,,,,,,3,8,13129.83399,10.07%,,,
s_parts=8,s_parts=2,1.31E+07,13129.87444,,,,,,,,,2,8,13129.87444,10.07%,,,
s_parts=8,s_parts=1,1.31E+07,13131.42945,,,,,,,,,1,8,13131.42945,10.06%,,,
s_parts=8,s_parts=0,1.32E+07,13179.68473,,,,,,,,,0,8,13179.68473,9.73%,,,
s_parts=7,s_parts=8,1.33E+07,13270.21921,,,,,,,,,8,7,13270.21921,9.11%,,,
s_parts=7,s_parts=9,1.33E+07,13270.21921,,,,,,,,,9,7,13270.21921,9.11%,,,
s_parts=7,s_parts=10,1.33E+07,13270.21921,,,,,,,,,10,7,13270.21921,9.11%,,,
s_parts=7,s_parts=7,1.33E+07,13270.21921,,,,,,,,,7,7,13270.21921,9.11%,,,
s_parts=7,s_parts=6,1.33E+07,13270.21921,,,,,,,,,6,7,13270.21921,9.11%,,,
s_parts=7,s_parts=5,1.33E+07,13270.21921,,,,,,,,,5,7,13270.21921,9.11%,,,
s_parts=7,s_parts=4,1.33E+07,13270.21922,,,,,,,,,4,7,13270.21922,9.11%,,,
s_parts=7,s_parts=3,1.33E+07,13270.21973,,,,,,,,,3,7,13270.21973,9.11%,,,
s_parts=7,s_parts=2,1.33E+07,13270.24515,,,,,,,,,2,7,13270.24515,9.11%,,,
s_parts=7,s_parts=1,1.33E+07,13271.32956,,,,,,,,,1,7,13271.32956,9.10%,,,
s_parts=7,s_parts=0,1.33E+07,13308.97937,,,,,,,,,0,7,13308.97937,8.84%,,,
s_parts=6,s_parts=8,1.34E+07,13410.60711,,,,,,,,,8,6,13410.60711,8.15%,,,
s_parts=6,s_parts=9,1.34E+07,13410.60711,,,,,,,,,9,6,13410.60711,8.15%,,,
